Time,P1,P3,P5,P7
2.8303373e-01,-2.2533333e+01,-4.6866667e+01,-6.4000000e+00, 4.1333333e+00
2.8401489e-01,-2.2066667e+01,-4.5466667e+01,-2.7333333e+00, 8.7333333e+00
2.8502186e-01,-2.1133333e+01,-4.4600000e+01, 2.2666667e+00, 1.4266667e+01
2.8602884e-01,-2.0666667e+01,-4.2733333e+01, 6.4000000e+00, 1.9266667e+01
2.8701000e-01,-1.8866667e+01,-4.0866667e+01, 9.6666667e+00, 2.3000000e+01
2.8801697e-01,-1.9733333e+01,-4.2733333e+01, 9.6666667e+00, 2.3000000e+01
2.8902395e-01,-2.0666667e+01,-4.4133333e+01, 7.3333333e+00, 2.0666667e+01
2.9003092e-01,-2.3400000e+01,-4.6866667e+01, 2.7333333e+00, 1.5600000e+01
2.9101208e-01,-2.9400000e+01,-5.3733333e+01,-5.0666667e+00, 8.7333333e+00
2.9201905e-01,-3.2133333e+01,-5.7400000e+01,-1.3800000e+01, 0.0000000e+00
2.9302603e-01,-3.4466667e+01,-5.9266667e+01,-1.9733333e+01,-6.0000000e+00
2.9403301e-01,-3.8133333e+01,-6.2933333e+01,-2.3400000e+01,-9.2000000e+00
2.9501416e-01,-3.9066667e+01,-6.3866667e+01,-2.6200000e+01,-1.1466667e+01
2.9602114e-01,-3.7200000e+01,-6.2466667e+01,-2.8000000e+01,-1.2400000e+01
2.9702811e-01,-3.6733333e+01,-6.1133333e+01,-2.5733333e+01,-9.2000000e+00
2.9803509e-01,-3.3066667e+01,-5.7400000e+01,-2.0666667e+01,-5.0666667e+00
2.9901624e-01,-2.8466667e+01,-5.2866667e+01,-1.6066667e+01,-2.2666667e+00
3.0002322e-01,-2.4800000e+01,-5.0066667e+01,-1.0133333e+01, 2.7333333e+00
3.0103020e-01,-2.1133333e+01,-4.5466667e+01,-2.2666667e+00, 1.0133333e+01
3.0201135e-01,-1.8400000e+01,-4.3200000e+01, 4.6000000e+00, 1.7466667e+01
3.0301833e-01,-1.6066667e+01,-4.0400000e+01, 9.6666667e+00, 2.3000000e+01
3.0402530e-01,-1.4733333e+01,-3.9066667e+01, 1.2400000e+01, 2.6666667e+01
3.0503228e-01,-1.6066667e+01,-4.0866667e+01, 1.2400000e+01, 2.7600000e+01
3.0601343e-01,-1.8866667e+01,-4.3200000e+01, 1.0133333e+01, 2.4333333e+01
3.0702041e-01,-2.2533333e+01,-4.5466667e+01, 6.4000000e+00, 1.9266667e+01
3.0802739e-01,-2.7133333e+01,-5.0066667e+01, 0.0000000e+00, 1.2400000e+01
3.0903436e-01,-3.3066667e+01,-5.5600000e+01,-8.2666667e+00, 2.7333333e+00
3.1001552e-01,-3.7200000e+01,-6.1133333e+01,-1.6066667e+01,-2.7333333e+00
3.1102249e-01,-3.9533333e+01,-6.2933333e+01,-2.1133333e+01,-6.4000000e+00
3.1202947e-01,-3.9066667e+01,-6.2466667e+01,-2.4333333e+01,-9.2000000e+00
3.1301062e-01,-3.5866667e+01,-6.0200000e+01,-2.5733333e+01,-1.1000000e+01
3.1401760e-01,-3.3533333e+01,-5.7866667e+01,-2.5733333e+01,-1.0133333e+01
3.1502458e-01,-3.0800000e+01,-5.4200000e+01,-2.3400000e+01,-7.3333333e+00
3.1603155e-01,-2.8000000e+01,-5.1466667e+01,-1.8400000e+01,-3.6666667e+00
3.1701271e-01,-2.5733333e+01,-5.0066667e+01,-1.2400000e+01, 1.4000000e+00
3.1801968e-01,-2.2533333e+01,-4.6866667e+01,-5.0666667e+00, 7.8000000e+00
3.1902666e-01,-2.0666667e+01,-4.4600000e+01, 0.0000000e+00, 1.3800000e+01
3.2003363e-01,-2.1133333e+01,-4.4600000e+01, 2.7333333e+00, 1.7466667e+01
3.2101479e-01,-2.2533333e+01,-4.5466667e+01, 3.6666667e+00, 1.7466667e+01
3.2202177e-01,-2.3400000e+01,-4.6866667e+01, 2.7333333e+00, 1.7466667e+01
3.2302874e-01,-2.3400000e+01,-4.6866667e+01, 2.2666667e+00, 1.7466667e+01
3.2403572e-01,-2.4333333e+01,-4.7800000e+01, 9.3333333e-01, 1.4266667e+01
3.2501687e-01,-2.6200000e+01,-5.0066667e+01,-3.6666667e+00, 9.2000000e+00
3.2602385e-01,-2.7133333e+01,-5.1466667e+01,-8.2666667e+00, 6.0000000e+00
3.2703082e-01,-2.7133333e+01,-5.1466667e+01,-1.0133333e+01, 5.0666667e+00
3.2801198e-01,-2.6200000e+01,-5.1466667e+01,-1.1466667e+01, 2.7333333e+00
3.2901896e-01,-2.6200000e+01,-5.0533333e+01,-1.3333333e+01, 9.3333333e-01
3.3002593e-01,-2.4800000e+01,-5.0066667e+01,-1.3800000e+01, 9.3333333e-01
3.3103291e-01,-2.6200000e+01,-5.0533333e+01,-1.2400000e+01, 2.2666667e+00
3.3201406e-01,-2.8000000e+01,-5.1466667e+01,-1.1466667e+01, 2.2666667e+00
3.3302104e-01,-2.9866667e+01,-5.3733333e+01,-1.1466667e+01, 9.3333333e-01
3.3402801e-01,-3.3066667e+01,-5.6533333e+01,-1.3333333e+01, 9.3333333e-01
3.3503499e-01,-3.3533333e+01,-5.7866667e+01,-1.2400000e+01, 9.3333333e-01
3.3601615e-01,-3.3066667e+01,-5.7866667e+01,-1.2400000e+01, 9.3333333e-01
3.3702312e-01,-3.2133333e+01,-5.7866667e+01,-1.1466667e+01, 2.2666667e+00
3.3803010e-01,-2.9866667e+01,-5.5600000e+01,-9.6666667e+00, 4.1333333e+00
3.3901125e-01,-2.6200000e+01,-5.1466667e+01,-7.3333333e+00, 6.4000000e+00
3.4001823e-01,-2.2066667e+01,-4.6400000e+01,-4.6000000e+00, 9.2000000e+00
3.4102520e-01,-1.7000000e+01,-4.1800000e+01,-9.3333333e-01, 1.2866667e+01
3.4203218e-01,-1.3333333e+01,-3.8133333e+01, 2.2666667e+00, 1.6533333e+01
3.4301334e-01,-1.1000000e+01,-3.5400000e+01, 3.6666667e+00, 1.7933333e+01
3.4402031e-01,-1.1000000e+01,-3.4466667e+01, 3.6666667e+00, 1.7933333e+01
3.4502729e-01,-1.5133333e+01,-3.8133333e+01, 2.2666667e+00, 1.7933333e+01
3.4603426e-01,-2.0666667e+01,-4.2733333e+01, 0.0000000e+00, 1.5133333e+01
3.4701542e-01,-2.4800000e+01,-4.8266667e+01,-4.6000000e+00, 1.1000000e+01
3.4802239e-01,-3.1733333e+01,-5.5133333e+01,-1.0133333e+01, 4.1333333e+00
3.4902937e-01,-3.8133333e+01,-6.1133333e+01,-1.5133333e+01,-1.4000000e+00
3.5001053e-01,-3.9533333e+01,-6.2933333e+01,-1.8400000e+01,-4.1333333e+00
3.5101750e-01,-3.9066667e+01,-6.2933333e+01,-2.0666667e+01,-6.4000000e+00
3.5202448e-01,-3.5866667e+01,-6.1133333e+01,-2.1133333e+01,-7.3333333e+00
3.5303145e-01,-3.0800000e+01,-5.6533333e+01,-1.8866667e+01,-6.0000000e+00
3.5401261e-01,-2.4800000e+01,-5.0533333e+01,-1.5133333e+01,-1.4000000e+00
3.5501958e-01,-1.8866667e+01,-4.4600000e+01,-9.6666667e+00, 4.1333333e+00
3.5602656e-01,-1.3333333e+01,-3.9533333e+01,-3.6666667e+00, 1.0133333e+01
3.5703353e-01,-1.1000000e+01,-3.6733333e+01, 1.4000000e+00, 1.5133333e+01
3.5801469e-01,-1.1000000e+01,-3.5866667e+01, 5.0666667e+00, 1.9266667e+01
3.5902167e-01,-1.3333333e+01,-3.8133333e+01, 6.4000000e+00, 2.1600000e+01
3.6002864e-01,-1.6066667e+01,-4.0866667e+01, 6.4000000e+00, 2.0666667e+01
3.6103562e-01,-1.9733333e+01,-4.4600000e+01, 5.0666667e+00, 1.8866667e+01
3.6201677e-01,-2.4333333e+01,-4.9133333e+01, 1.4000000e+00, 1.5600000e+01
3.6302375e-01,-2.8466667e+01,-5.3733333e+01,-2.7333333e+00, 1.0133333e+01
3.6403072e-01,-3.0800000e+01,-5.6533333e+01,-8.2666667e+00, 5.0666667e+00
3.6501188e-01,-2.9400000e+01,-5.6533333e+01,-1.1000000e+01, 2.2666667e+00
3.6601886e-01,-2.7133333e+01,-5.4200000e+01,-1.2400000e+01, 0.0000000e+00
3.6702583e-01,-2.4800000e+01,-5.1466667e+01,-1.3800000e+01,-9.3333333e-01
3.6803281e-01,-2.1133333e+01,-4.8266667e+01,-1.3800000e+01,-9.3333333e-01
3.6901396e-01,-1.8400000e+01,-4.5466667e+01,-1.3333333e+01, 9.3333333e-01
3.7002094e-01,-1.6066667e+01,-4.4133333e+01,-1.1000000e+01, 2.7333333e+00
3.7102791e-01,-1.5133333e+01,-4.2733333e+01,-8.7333333e+00, 5.0666667e+00
3.7203489e-01,-1.7000000e+01,-4.2733333e+01,-6.4000000e+00, 7.8000000e+00
3.7301605e-01,-1.8400000e+01,-4.4600000e+01,-4.6000000e+00, 1.1000000e+01
3.7402302e-01,-2.0666667e+01,-4.6866667e+01,-2.2666667e+00, 1.2866667e+01
3.7503000e-01,-2.2533333e+01,-5.0066667e+01,-1.4000000e+00, 1.2400000e+01
3.7601115e-01,-2.4333333e+01,-5.2866667e+01,-2.2666667e+00, 1.1466667e+01
3.7701813e-01,-2.4800000e+01,-5.4200000e+01,-2.7333333e+00, 1.0133333e+01
3.7802510e-01,-2.4333333e+01,-5.3733333e+01,-4.6000000e+00, 8.7333333e+00
3.7903208e-01,-2.2066667e+01,-5.2866667e+01,-6.0000000e+00, 7.3333333e+00
3.8001324e-01,-1.8866667e+01,-5.0533333e+01,-6.0000000e+00, 6.4000000e+00
3.8102021e-01,-1.6066667e+01,-4.7800000e+01,-5.0666667e+00, 7.8000000e+00
3.8202719e-01,-1.3333333e+01,-4.4600000e+01,-4.6000000e+00, 8.7333333e+00
3.8303416e-01,-1.1933333e+01,-4.4133333e+01,-4.6000000e+00, 8.7333333e+00
3.8401532e-01,-1.1000000e+01,-4.4133333e+01,-3.6666667e+00, 9.2000000e+00
3.8502229e-01,-1.0133333e+01,-4.4133333e+01,-2.7333333e+00, 1.1000000e+01
3.8602927e-01,-9.6666667e+00,-4.4600000e+01,-2.2666667e+00, 1.1000000e+01
3.8703625e-01,-1.0133333e+01,-4.7800000e+01,-1.4000000e+00, 1.1000000e+01
3.8801740e-01,-1.7000000e+01,-5.1466667e+01,-2.2666667e+00, 1.1000000e+01
3.8902438e-01,-2.0666667e+01,-5.3733333e+01,-4.6000000e+00, 9.2000000e+00
3.9003135e-01, 8.7333333e+00,-5.5133333e+01,-5.0666667e+00, 6.4000000e+00
3.9101251e-01,-3.9533333e+01,-6.0200000e+01,-6.0000000e+00, 5.0666667e+00
3.9201948e-01,-9.6466667e+01,-6.5266667e+01,-6.0000000e+00, 8.7333333e+00
3.9302646e-01, 5.1646667e+02,-6.0200000e+01,-6.0000000e+00, 6.4000000e+00
3.9403344e-01, 1.8682000e+03,-5.4200000e+01,-8.2666667e+00, 9.3333333e-01
3.9501459e-01, 3.6752667e+03,-5.7400000e+01,-7.3333333e+00, 3.6666667e+00
3.9602157e-01, 5.1960667e+03,-5.7400000e+01,-1.4000000e+00, 8.7333333e+00
3.9702854e-01, 5.0210000e+03,-5.9266667e+01, 9.3333333e-01, 7.3333333e+00
3.9803552e-01, 4.4021333e+03,-6.5266667e+01, 1.4000000e+00, 7.8000000e+00
3.9901667e-01, 4.8496667e+03,-6.8466667e+01, 1.0133333e+01, 1.7466667e+01
4.0002365e-01, 5.6220000e+03,-6.8933333e+01, 1.4733333e+01, 2.4333333e+01
4.0103063e-01, 6.6778667e+03,-6.4800000e+01, 6.0000000e+00, 1.5133333e+01
4.0201178e-01, 7.9469333e+03,-5.5600000e+01,-9.6666667e+00, 1.4000000e+00
4.0301876e-01, 8.6324000e+03,-4.6866667e+01,-1.9733333e+01,-1.0133333e+01
4.0402573e-01, 9.0896000e+03,-3.7200000e+01,-1.9733333e+01,-1.4266667e+01
4.0503271e-01, 9.6028000e+03,-4.0400000e+01,-1.1000000e+01, 1.4000000e+00
4.0601386e-01, 9.8633333e+03,-5.0066667e+01,-9.3333333e-01, 2.2533333e+01
4.0702084e-01, 1.0503800e+04,-4.4133333e+01, 1.4000000e+00, 2.2533333e+01
4.0802782e-01, 1.0821800e+04,-3.1733333e+01,-7.3333333e+00, 1.0133333e+01
4.0903479e-01, 1.0026867e+04,-3.0800000e+01,-1.3333333e+01, 7.3333333e+00
4.1001595e-01, 9.4626667e+03,-3.5400000e+01,-1.1466667e+01, 9.2000000e+00
4.1102292e-01, 9.1112000e+03,-3.9066667e+01,-1.7000000e+01, 9.3333333e-01
4.1202990e-01, 8.5092667e+03,-4.6400000e+01,-2.2533333e+01,-9.2000000e+00
4.1301105e-01, 9.0280000e+03,-4.6400000e+01,-1.7466667e+01,-3.6666667e+00
4.1401803e-01, 1.0649467e+04,-3.7200000e+01,-9.6666667e+00, 6.4000000e+00
4.1502501e-01, 1.1239400e+04,-4.2733333e+01,-8.2666667e+00, 1.1466667e+01
4.1603198e-01, 1.0574133e+04,-5.7866667e+01,-9.6666667e+00, 7.8000000e+00
4.1701314e-01, 1.0294333e+04,-5.5133333e+01,-1.4733333e+01,-9.3333333e-01
4.1802011e-01, 1.0338400e+04,-7.0266667e+01,-1.5133333e+01, 0.0000000e+00
4.1902709e-01, 1.0060000e+04,-1.7780000e+02,-1.0133333e+01, 1.0133333e+01
4.2003406e-01, 9.7608667e+03,-2.9866667e+02,-6.4000000e+00, 1.7466667e+01
4.2101522e-01, 9.5462667e+03,-2.0673333e+02,-1.2400000e+01, 1.3800000e+01
4.2202220e-01, 9.3703333e+03, 1.9020000e+02,-1.9733333e+01, 5.0666667e+00
4.2302917e-01, 9.2825333e+03, 7.6913333e+02,-1.4733333e+01, 1.4000000e+00
4.2403615e-01, 9.2370667e+03, 1.2171333e+03, 1.4000000e+00, 7.3333333e+00
4.2501730e-01, 9.2012667e+03, 1.2516000e+03, 1.4733333e+01, 1.3800000e+01
4.2602428e-01, 9.2150000e+03, 1.7349333e+03, 1.3800000e+01, 1.7466667e+01
4.2703125e-01, 9.2912667e+03, 3.2015333e+03, 3.6666667e+00, 1.5133333e+01
4.2801241e-01, 9.4328000e+03, 4.4126667e+03,-4.6000000e+00, 7.8000000e+00
4.2901939e-01, 9.5564000e+03, 5.0072667e+03,-8.7333333e+00, 1.4000000e+00
4.3002636e-01, 9.3625333e+03, 5.2208667e+03,-1.0133333e+01, 1.4000000e+00
4.3103334e-01, 8.8824000e+03, 4.9213333e+03,-9.6666667e+00, 2.2666667e+00
4.3201449e-01, 8.5901333e+03, 4.6851333e+03,-8.7333333e+00, 9.3333333e-01
4.3302147e-01, 8.6090000e+03, 4.7885333e+03,-1.0133333e+01,-1.4000000e+00
4.3402844e-01, 8.8042667e+03, 4.9700000e+03,-1.0133333e+01,-1.4000000e+00
4.3503542e-01, 8.9669333e+03, 5.0881333e+03,-8.7333333e+00,-9.3333333e-01
4.3601658e-01, 8.7748667e+03, 5.0798667e+03,-8.7333333e+00, 9.3333333e-01
4.3702355e-01, 8.4178667e+03, 5.0587333e+03,-6.4000000e+00, 4.1333333e+00
4.3803053e-01, 8.3425333e+03, 5.1520000e+03,-1.4000000e+00, 1.1000000e+01
4.3901168e-01, 8.5028667e+03, 5.2820000e+03, 2.2666667e+00, 1.5600000e+01
4.4001866e-01, 8.6195333e+03, 5.4556667e+03, 2.7333333e+00, 1.7933333e+01
4.4102563e-01, 8.6012000e+03, 5.6399333e+03, 1.4000000e+00, 1.7466667e+01
4.4203261e-01, 8.5424000e+03, 5.7060667e+03, 0.0000000e+00, 1.4266667e+01
4.4301377e-01, 8.5276667e+03, 5.7934000e+03,-2.2666667e+00, 9.2000000e+00
4.4402074e-01, 8.5295333e+03, 5.8968000e+03,-6.4000000e+00, 6.4000000e+00
4.4502772e-01, 8.4523333e+03, 5.8177333e+03,-1.2400000e+01, 2.2666667e+00
4.4603469e-01, 8.3057333e+03, 5.7451333e+03,-1.8866667e+01,-5.0666667e+00
4.4701585e-01, 8.2354667e+03, 5.8719333e+03,-2.4333333e+01,-1.2866667e+01
4.4802282e-01, 8.2363333e+03, 6.0622000e+03,-2.6200000e+01,-1.6533333e+01
4.4902980e-01, 8.1724667e+03, 6.1720000e+03,-2.4800000e+01,-1.5600000e+01
4.5001096e-01, 8.0590000e+03, 6.1756667e+03,-2.0666667e+01,-1.2400000e+01
4.5101793e-01, 7.9951333e+03, 6.1554667e+03,-1.4733333e+01,-6.4000000e+00
4.5202491e-01, 8.0140000e+03, 6.1274000e+03,-9.6666667e+00, 0.0000000e+00
4.5303188e-01, 8.0737333e+03, 6.0879333e+03,-4.6000000e+00, 4.1333333e+00
4.5401304e-01, 8.0792000e+03, 6.1554667e+03, 0.0000000e+00, 7.3333333e+00
4.5502001e-01, 8.0158000e+03, 6.2905333e+03, 2.2666667e+00, 9.2000000e+00
4.5602699e-01, 7.9276000e+03, 6.3828667e+03,-9.3333333e-01, 1.0133333e+01
4.5703396e-01, 7.8274667e+03, 6.4784667e+03,-2.7333333e+00, 7.8000000e+00
4.5801512e-01, 7.7879333e+03, 6.5602667e+03,-3.6666667e+00, 5.0666667e+00
4.5902210e-01, 7.8472000e+03, 6.5639333e+03,-5.0666667e+00, 2.7333333e+00
4.6002907e-01, 7.8334000e+03, 6.4899333e+03,-8.2666667e+00, 9.3333333e-01
4.6103605e-01, 7.6808667e+03, 6.4100000e+03,-1.0133333e+01,-9.3333333e-01
4.6201720e-01, 7.6119333e+03, 6.4109333e+03,-1.0133333e+01,-2.2666667e+00
4.6302418e-01, 7.6624667e+03, 6.4233333e+03,-1.1000000e+01,-2.2666667e+00
4.6403115e-01, 7.6492000e+03, 6.3608000e+03,-1.2400000e+01,-9.3333333e-01
4.6501231e-01, 7.5885333e+03, 6.2942000e+03,-1.3333333e+01, 0.0000000e+00
4.6601929e-01, 7.5628000e+03, 6.2487333e+03,-1.0133333e+01, 0.0000000e+00
4.6702626e-01, 7.5467333e+03, 6.1995333e+03,-8.7333333e+00, 9.3333333e-01
4.6803324e-01, 7.5186667e+03, 6.1890000e+03,-8.7333333e+00, 2.2666667e+00
4.6901439e-01, 7.4663333e+03, 6.1995333e+03,-9.6666667e+00, 3.6666667e+00
4.7002137e-01, 7.3904667e+03, 6.1632667e+03,-8.7333333e+00, 3.6666667e+00
4.7102834e-01, 7.3436000e+03, 6.1554667e+03,-6.4000000e+00, 3.6666667e+00
4.7203532e-01, 7.3386000e+03, 6.2124000e+03,-6.0000000e+00, 3.6666667e+00
4.7301648e-01, 7.3289333e+03, 6.2160667e+03,-6.4000000e+00, 3.6666667e+00
4.7402345e-01, 7.3091333e+03, 6.1274000e+03,-6.0000000e+00, 3.6666667e+00
4.7503043e-01, 7.2876000e+03, 6.0318667e+03,-6.0000000e+00, 2.2666667e+00
4.7601158e-01, 7.2668667e+03, 5.9542000e+03,-5.0666667e+00, 2.2666667e+00
4.7701856e-01, 7.2522000e+03, 5.7910667e+03,-5.0666667e+00, 2.7333333e+00
4.7802553e-01, 7.1754667e+03, 5.6050000e+03,-2.7333333e+00, 4.1333333e+00
4.7903251e-01, 7.0440667e+03, 5.5659333e+03,-9.3333333e-01, 7.3333333e+00
4.8001367e-01, 6.9857333e+03, 5.6252000e+03,-2.7333333e+00, 7.8000000e+00
4.8102064e-01, 6.9898667e+03, 5.6504667e+03,-5.0666667e+00, 7.3333333e+00
4.8202762e-01, 6.9475333e+03, 5.5907333e+03,-2.7333333e+00, 7.3333333e+00
4.8303459e-01, 6.8566000e+03, 5.5306000e+03,-9.3333333e-01, 7.8000000e+00
4.8401575e-01, 6.7628667e+03, 5.5687333e+03,-3.6666667e+00, 6.4000000e+00
4.8502272e-01, 6.6691333e+03, 5.5990667e+03,-7.3333333e+00, 6.0000000e+00
4.8602970e-01, 6.6222667e+03, 5.5540000e+03,-5.0666667e+00, 5.0666667e+00
4.8703668e-01, 6.6388000e+03, 5.5393333e+03,-2.7333333e+00, 5.0666667e+00
4.8801783e-01, 6.6324000e+03, 5.5558667e+03,-6.0000000e+00, 5.0666667e+00
4.8902481e-01, 6.6130667e+03, 5.5356000e+03,-2.7333333e+00, 5.0666667e+00
4.9003178e-01, 6.6062000e+03, 5.4791333e+03, 0.0000000e+00, 4.1333333e+00
4.9101294e-01, 6.5129333e+03, 5.3918000e+03,-9.6666667e+00, 4.1333333e+00
4.9201991e-01, 6.3838000e+03, 5.3118667e+03,-2.1133333e+01, 5.0666667e+00
4.9302689e-01, 6.3539333e+03, 5.2783333e+03,-1.9733333e+01, 5.0666667e+00
4.9403387e-01, 6.4044667e+03, 5.2664000e+03,-8.7333333e+00, 4.1333333e+00
4.9501502e-01, 6.4775333e+03, 5.2764667e+03,-2.2666667e+00, 6.0000000e+00
4.9602200e-01, 6.5028000e+03, 5.2686667e+03,-2.2666667e+00, 7.8000000e+00
4.9702897e-01, 6.5032667e+03, 5.2365333e+03,-3.6666667e+00, 7.3333333e+00
4.9803595e-01, 6.5299333e+03, 5.2232000e+03,-5.0666667e+00, 6.0000000e+00
4.9901710e-01, 6.4972667e+03, 5.1952000e+03,-3.6666667e+00, 5.0666667e+00
5.0002408e-01, 6.4830667e+03, 5.1768000e+03,-2.7333333e+00, 5.0666667e+00
5.0103106e-01, 6.6030000e+03, 5.2020667e+03,-6.0000000e+00, 3.6666667e+00
5.0201221e-01, 6.7091333e+03, 5.2052667e+03,-3.6666667e+00, 4.1333333e+00
5.0301919e-01, 6.7050000e+03, 5.1892000e+03, 0.0000000e+00, 6.4000000e+00
5.0402616e-01, 6.6925333e+03, 5.1974667e+03,-2.7333333e+00, 7.3333333e+00
5.0503314e-01, 6.6916667e+03, 5.1997333e+03,-2.7333333e+00, 7.3333333e+00
5.0601429e-01, 6.6742000e+03, 5.1887333e+03, 2.2666667e+00, 7.8000000e+00
5.0702127e-01, 6.6842667e+03, 5.2062000e+03, 3.6666667e+00, 8.7333333e+00
5.0802825e-01, 6.6696000e+03, 5.2149333e+03, 2.2666667e+00, 8.7333333e+00
5.0903522e-01, 6.5965333e+03, 5.1938000e+03, 1.4000000e+00, 8.7333333e+00
5.1001638e-01, 6.5547333e+03, 5.2034667e+03, 2.2666667e+00, 7.8000000e+00
5.1102335e-01, 6.5547333e+03, 5.2186000e+03, 0.0000000e+00, 6.4000000e+00
5.1203033e-01, 6.5423333e+03, 5.2084667e+03,-2.2666667e+00, 5.0666667e+00
5.1301148e-01, 6.5336000e+03, 5.2208667e+03,-2.7333333e+00, 4.1333333e+00
5.1401846e-01, 6.5662000e+03, 5.2737333e+03,-2.7333333e+00, 5.0666667e+00
5.1502544e-01, 6.5882667e+03, 5.3128000e+03,-2.2666667e+00, 6.0000000e+00
5.1603241e-01, 6.5464667e+03, 5.3068000e+03,-1.4000000e+00, 6.4000000e+00
5.1701357e-01, 6.5138000e+03, 5.3045333e+03, 0.0000000e+00, 7.3333333e+00
5.1802054e-01, 6.5106000e+03, 5.3228667e+03, 1.4000000e+00, 9.2000000e+00
5.1902752e-01, 6.4858000e+03, 5.3252000e+03, 2.2666667e+00, 1.2400000e+01
5.2003449e-01, 6.4812000e+03, 5.3288667e+03, 3.6666667e+00, 1.1466667e+01
5.2101565e-01, 6.4954667e+03, 5.3532000e+03, 5.0666667e+00, 1.2400000e+01
5.2202263e-01, 6.4564000e+03, 5.3550667e+03, 7.3333333e+00, 1.3800000e+01
5.2302960e-01, 6.4054000e+03, 5.3339333e+03, 6.4000000e+00, 1.3800000e+01
5.2403658e-01, 6.4095333e+03, 5.3325333e+03, 2.2666667e+00, 9.2000000e+00
5.2501773e-01, 6.4219333e+03, 5.3436000e+03,-2.2666667e+00, 6.0000000e+00
5.2602471e-01, 6.3787333e+03, 5.3376000e+03,-2.2666667e+00, 6.0000000e+00
5.2703168e-01, 6.3034000e+03, 5.3362000e+03,-2.2666667e+00, 6.0000000e+00
5.2801284e-01, 6.2570000e+03, 5.3596667e+03,-4.6000000e+00, 3.6666667e+00
5.2901982e-01, 6.2492000e+03, 5.3716000e+03,-7.3333333e+00, 1.4000000e+00
5.3002679e-01, 6.2409333e+03, 5.3458667e+03,-7.3333333e+00, 2.7333333e+00
5.3103377e-01, 6.2271333e+03, 5.3293333e+03,-6.4000000e+00, 5.0666667e+00
5.3201492e-01, 6.2110667e+03, 5.3164667e+03,-6.4000000e+00, 6.4000000e+00
5.3302190e-01, 6.1678667e+03, 5.2686667e+03,-2.7333333e+00, 7.8000000e+00
5.3402887e-01, 6.1210000e+03, 5.2346667e+03, 2.2666667e+00, 1.1000000e+01
5.3503585e-01, 6.1136667e+03, 5.2383333e+03, 5.0666667e+00, 1.2400000e+01
5.3601701e-01, 6.1260667e+03, 5.2356000e+03, 5.0666667e+00, 1.2400000e+01
5.3702398e-01, 6.1016667e+03, 5.2025333e+03, 3.6666667e+00, 1.2866667e+01
5.3803096e-01, 6.0460667e+03, 5.1561333e+03, 4.6000000e+00, 1.2400000e+01
5.3901211e-01, 6.0116667e+03, 5.1423333e+03, 6.4000000e+00, 1.2400000e+01
5.4001909e-01, 5.9716667e+03, 5.1400000e+03, 2.7333333e+00, 9.2000000e+00
5.4102606e-01, 5.8990667e+03, 5.1032667e+03,-9.3333333e-01, 6.4000000e+00
5.4203304e-01, 5.8632000e+03, 5.0651333e+03,-1.4000000e+00, 6.0000000e+00
5.4301420e-01, 5.8793333e+03, 5.0504667e+03,-1.4000000e+00, 4.1333333e+00
5.4402117e-01, 5.8811333e+03, 5.0265333e+03,-1.4000000e+00, 2.7333333e+00
5.4502815e-01, 5.8499333e+03, 4.9778667e+03,-2.2666667e+00, 2.7333333e+00
5.4603512e-01, 5.8177333e+03, 4.9318667e+03, 0.0000000e+00, 5.0666667e+00
5.4701628e-01, 5.8080667e+03, 4.9126000e+03, 2.2666667e+00, 7.8000000e+00
5.4802325e-01, 5.8072000e+03, 4.9126000e+03, 1.4000000e+00, 7.8000000e+00
5.4903023e-01, 5.7956667e+03, 4.9162667e+03, 3.6666667e+00, 8.7333333e+00
5.5003720e-01, 5.7676667e+03, 4.9190000e+03, 8.2666667e+00, 1.1000000e+01
5.5101836e-01, 5.7392000e+03, 4.9213333e+03, 7.3333333e+00, 1.2400000e+01
5.5202534e-01, 5.7346000e+03, 4.9369333e+03, 5.0666667e+00, 1.1000000e+01
5.5303231e-01, 5.7295333e+03, 4.9420000e+03, 2.7333333e+00, 9.2000000e+00
5.5401347e-01, 5.7180667e+03, 4.9300667e+03,-1.4000000e+00, 8.7333333e+00
5.5502044e-01, 5.7318000e+03, 4.9484667e+03,-4.6000000e+00, 7.3333333e+00
5.5602742e-01, 5.7281333e+03, 4.9750667e+03,-4.6000000e+00, 4.1333333e+00
5.5703439e-01, 5.6836000e+03, 4.9612667e+03,-2.2666667e+00, 4.1333333e+00
5.5801555e-01, 5.6578667e+03, 4.9493333e+03, 3.6666667e+00, 7.3333333e+00
5.5902253e-01, 5.6661333e+03, 4.9718667e+03, 8.2666667e+00, 8.7333333e+00
5.6002950e-01, 5.6408667e+03, 4.9815333e+03, 8.2666667e+00, 9.2000000e+00
5.6103648e-01, 5.5949333e+03, 4.9668000e+03, 6.0000000e+00, 1.0133333e+01
5.6201763e-01, 5.5940000e+03, 4.9677333e+03, 2.7333333e+00, 1.1000000e+01
5.6302461e-01, 5.6027333e+03, 4.9663333e+03, 2.2666667e+00, 1.1000000e+01
5.6403158e-01, 5.5816000e+03, 4.9420000e+03, 2.2666667e+00, 1.0133333e+01
5.6501274e-01, 5.5457333e+03, 4.9089333e+03, 2.2666667e+00, 1.0133333e+01
5.6601972e-01, 5.5214000e+03, 4.8942000e+03, 3.6666667e+00, 9.2000000e+00
5.6702669e-01, 5.5195333e+03, 4.8937333e+03, 2.7333333e+00, 7.8000000e+00
